dealerID,stockno,year,vin,new/used,make,model,series,modelnum,body,mileage,extcolor,intcolor,transmission,doors,askingprice,MSRP,invoice,daysinstock,certified,engine,fuelcode,drivetrain,restraint,dealercomment,vehiclecomment,packagecode,ImageURLs,options,Video
"474","94480A","2006","1D4GP45R36B702533","U","Dodge","Caravan ","4dr SXT ","","","9937","Brilliant Black Crystal Prl","Medium Slate Gray","Automatic Transmission","4","","","","8","No","3.3 L V6 Cyl.","Gasoline Fuel","","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1D4GP45R36B70253301.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1D4GP45R36B70253302.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1D4GP45R36B70253303.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1D4GP45R36B70253304.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1D4GP45R36B70253305.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1D4GP45R36B70253306.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1D4GP45R36B70253307.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1D4GP45R36B70253308.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1D4GP45R36B70253309.jpg,","Front Disc Brakes,Homelink,Air Conditioning,Rear Defrost,Tinted Glass,Dual Climate Control,Keyless Entry,Power Rear Vent Window,Cloth Seats,Power Drivers Seat,Third Row Seat,AM/FM Stereo,Cassette,Compact Disk Player,Alloy Wheels,Trip Odometer,Dual Sliding Doors,Driver Air Bag,Passenger Air Bag,Rear Shoulder Harness,Intermittent Wipers,Rear Wiper,Power Brakes,Power Mirrors,Power Steering,Bug Deflector,Power Locks,Power Windows,Tilt Steering,Cruise Control,Quad Captains Chairs,Body Side Molding,Accent Stripes,Tachometer,Sunglass Holder,Reading Lights,Clock,Compass,Cup Holders,Lighted Make-Up Mirror,Map Pockets,Tow Hitch,Luggage Rack,Roof Luggage Rack,7 Passenger Seating",""
"474","98981A","2004","1GKFK66UX4J182828","U","GMC","Yukon XL Denali ","4dr 1500 AWD ","","","42400","Summit White","Sandstone","Automatic Transmission","4","","","","15","No","6.0 L 8 Cyl. Cyl.","Gasoline Fuel","4 Wheel Drive","Dual Front and Side Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1GKFK66UX4J18282801.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1GKFK66UX4J18282802.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1GKFK66UX4J18282803.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1GKFK66UX4J18282804.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1GKFK66UX4J18282805.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1GKFK66UX4J18282806.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1GKFK66UX4J18282807.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1GKFK66UX4J18282808.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1GKFK66UX4J18282809.jpg,","Traction Control,4 Wheel Disc Brakes,OnStar System,Integrated Cell Phone,Homelink,Adjustable Foot Pedals,Auto Adjusting Rear View Mirror,Air Conditioning,Side Mirror Blinker Indicator,4 Wheel Drive,Auto Climate Control,Rear Defrost,Tinted Glass,Dual Climate Control,Rear Air Conditioning,Keyless Entry,Leather Seats,Power Drivers Seat,Driver Memory Seat,Heated Front Seats,Power Passenger Seat,Heated Seats,Third Row Seat,AM/FM Stereo,Steering Wheel Stereo Controls,Cassette,Compact Disk Player,Bose Sound System,Power Sunroof,Alloy Wheels,Trip Odometer,Trip Computer,Driver Air Bag,Passenger Air Bag,Side Air Bags,Window Locks,Rear Shoulder Harness,Intermittent Wipers,Rear Wiper,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Console,Quad Captains Chairs,Running Boards,Tachometer,Reading Lights,Clock,Cup Holders,Lighted Make-Up Mirror,Map Pockets,Tow Hitch,Luggage Rack,Roof Luggage Rack,7 Passenger Seating",""
"474","99026A","2004","1HGEM22944L032859","U","Honda","Civic ","2dr Cpe EX Auto ","","","39709","Blue Pearl","Ivory","Automatic Transmission","2","","","","22","Yes","1.7 L 4 Cyl. Cyl.","Gasoline Fuel","","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22944L03285901.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22944L03285902.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22944L03285903.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22944L03285904.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22944L03285905.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22944L03285906.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22944L03285907.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22944L03285908.jpg,","Certified Used Car,Front Disc Brakes,Air Conditioning,Rear Defrost,Keyless Entry,Inside Fuel Release,Inside Trunk Release,Cloth Seats,AM/FM Stereo,Compact Disk Player,Power Sunroof,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Child Seat Anchors,Window Locks,Rear Shoulder Harness,Intermittent Wipers,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Bucket Seats,Center Arm Rest,Console,Tachometer,Reading Lights,Clock,Cup Holders,Map Pockets,Mud Gaurds,5 Passenger Seating",""
"474","94546A","2001","2GCEK19TX11157088","U","Chevrolet","Silverado 1500 "," EXT CAB 4WD LS","","","64628","Light Pewter Metallic","Graphite","Automatic Transmission","2","","","","6","No","5.3 L 8 Cyl. Cyl.","Gasoline Fuel","4 Wheel Drive","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2GCEK19TX1115708801.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2GCEK19TX1115708802.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2GCEK19TX1115708803.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2GCEK19TX1115708804.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2GCEK19TX1115708805.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2GCEK19TX1115708806.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2GCEK19TX1115708807.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2GCEK19TX1115708808.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2GCEK19TX1115708809.jpg,","4 Wheel Disc Brakes,Air Conditioning,Heated Side Mirrors,4 Wheel Drive,Rear Defrost,Keyless Entry,Cloth Seats,AM/FM Stereo,Compact Disk Player,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Passenger Air Bag On/Off,Rear Shoulder Harness,Intermittent Wipers,Power Brakes,Power Mirrors,Power Steering,Bug Deflector,Power Locks,Power Windows,Tilt Steering,Cruise Control,Console,Dual Captains Chairs,Running Boards,Dual Exhaust,Body Side Molding,Tachometer,Sunglass Holder,Reading Lights,Clock,Cup Holders,Map Pockets,Tow Hitch,Bed Liner,5 Passenger Seating,Additional Power Outlet(s),Captain's Chairs",""
"474","99027A","2003","2HGES16503H551281","U","Honda","Civic ","4dr Sdn LX Auto ","","","30231","Shoreline Mist Metallic","Ivory","Automatic Transmission","4","","","","22","Yes","1.7 L 4 Cyl. Cyl.","Gasoline Fuel","","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2HGES16503H55128101.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2HGES16503H55128102.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2HGES16503H55128103.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2HGES16503H55128104.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2HGES16503H55128105.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2HGES16503H55128106.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2HGES16503H55128107.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2HGES16503H55128108.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/2HGES16503H55128109.jpg,","Certified Used Car,Front Disc Brakes,Air Conditioning,Rear Defrost,Inside Fuel Release,Inside Trunk Release,Cloth Seats,AM/FM Stereo,Compact Disk Player,Full Wheel Covers,Trip Odometer,Driver Air Bag,Passenger Air Bag,Window Locks,Rear Shoulder Harness,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Bucket Seats,Center Arm Rest,Console,Body Side Molding,Tachometer,Reading Lights,Clock,Cup Holders,Map Pockets,Refrigerator,Mud Gaurds,5 Passenger Seating",""
"474","99046A","2000","JHLRD1862YC059297","U","Honda","CR-V ","4WD EX Auto ","","","95279","Sebring Silver Metallic","Dk Gray","Automatic Transmission","4","","","","15","No","2.0 L 4 Cyl. Cyl.","Gasoline Fuel","4 Wheel Drive","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JHLRD1862YC05929701.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JHLRD1862YC05929702.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JHLRD1862YC05929703.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JHLRD1862YC05929704.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JHLRD1862YC05929705.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JHLRD1862YC05929706.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JHLRD1862YC05929707.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JHLRD1862YC05929708.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JHLRD1862YC05929709.jpg,","Front Disc Brakes,Air Conditioning,4 Wheel Drive,Rear Defrost,Keyless Entry,Inside Fuel Release,Cloth Seats,Rear Arm Rest,AM/FM Stereo,Compact Disk Player,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Window Locks,Rear Shoulder Harness,Intermittent Wipers,Rear Wiper,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Dual Captains Chairs,Body Side Molding,Tachometer,Reading Lights,Clock,Cup Holders,Map Pockets,Rear Tire Mount,5 Passenger Seating,Captain's Chairs",""
"474","94398A","2005","JF1GD706X5L505118","U","Subaru","Impreza ","WRX STI ","","","80564","Platinum Silver","Black/blue","","4","","","","29","No","2.5 L 4 Cyl. Cyl.","","All Wheel Drive","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JF1GD706X5L50511801.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JF1GD706X5L50511802.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JF1GD706X5L50511803.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JF1GD706X5L50511804.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JF1GD706X5L50511805.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JF1GD706X5L50511806.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JF1GD706X5L50511807.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JF1GD706X5L50511808.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/JF1GD706X5L50511809.jpg,","4 Wheel Disc Brakes,Auto Adjusting Rear View Mirror,Air Conditioning,All Wheel Drive,Fog/Driving Lamps,Rear Defrost,Keyless Entry,Inside Fuel Release,Inside Trunk Release,Cloth Seats,AM/FM Stereo,Compact Disc Changer,MP3 Sound System,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Child Seat Anchors,Window Locks,Rear Shoulder Harness,Intermittent Wipers,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Bucket Seats,Center Arm Rest,Console,Tachometer,Reading Lights,Clock,Cup Holders,Spoiler,5 Passenger Seating",""
"474","98971A","2004","1HGEM22994L075786","U","Honda","Civic ","2dr Cpe EX Auto ","","","68498","Nighthawk Black Pearl","Black","","2","","","","29","No","1.7 L 4 Cyl. Cyl.","","","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22994L07578601.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22994L07578602.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22994L07578603.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22994L07578604.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22994L07578605.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22994L07578606.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22994L07578607.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGEM22994L07578608.jpg,","Front Disc Brakes,Air Conditioning,Rear Defrost,Keyless Entry,Inside Fuel Release,Inside Trunk Release,Cloth Seats,AM/FM Stereo,Compact Disk Player,Power Sunroof,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Child Seat Anchors,Window Locks,Rear Shoulder Harness,Intermittent Wipers,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Bucket Seats,Center Arm Rest,Console,Tachometer,Reading Lights,Clock,Cup Holders,Map Pockets,5 Passenger Seating",""
"474","99025A","2006","1G1AL15F567693543","U","Chevrolet","Cobalt ","2dr Cpe LT ","","","12137","Black","Ebony","","2","","","","29","No","2.2 L 4 Cyl. Cyl.","Gasoline Fuel","","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1G1AL15F56769354301.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1G1AL15F56769354302.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1G1AL15F56769354303.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1G1AL15F56769354304.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1G1AL15F56769354305.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1G1AL15F56769354306.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1G1AL15F56769354307.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1G1AL15F56769354308.jpg,","Front Disc Brakes,Air Conditioning,Rear Defrost,Keyless Entry,Inside Trunk Release,Cloth Seats,AM/FM Stereo,Steering Wheel Stereo Controls,Compact Disk Player,Power Sunroof,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Rear Shoulder Harness,Intermittent Wipers,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Bucket Seats,Center Arm Rest,Console,Body Side Molding,Tachometer,Reading Lights,Clock,Cup Holders,Map Pockets,Spoiler,5 Passenger Seating",""
"474","98987A","2005","1YVHP80CX55M62609","U","Mazda","Mazda6 ","4dr Sdn i Auto ","","","36403","Performance White","Beige","","4","","","","43","No","2.3 L 4 Cyl. Cyl.","","","Dual Front and Side Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1YVHP80CX55M6260901.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1YVHP80CX55M6260902.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1YVHP80CX55M6260903.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1YVHP80CX55M6260904.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1YVHP80CX55M6260905.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1YVHP80CX55M6260906.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1YVHP80CX55M6260907.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1YVHP80CX55M6260908.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1YVHP80CX55M6260909.jpg,","Traction Control,4 Wheel Disc Brakes,Air Conditioning,Rear Defrost,Inside Fuel Release,Cloth Seats,Power Drivers Seat,Rear Arm Rest,AM/FM Stereo,Steering Wheel Stereo Controls,Compact Disk Player,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Head Air Bags,Side Air Bags,Rear Passenger Air Bags,Child Seat Anchors,Window Locks,Rear Shoulder Harness,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Telescopic Wheel,Cruise Control,Bucket Seats,Center Arm Rest,Console,Dual Exhaust,Body Side Molding,Accent Stripes,Tachometer,Sunglass Holder,Reading Lights,Clock,Cup Holders,Lighted Make-Up Mirror,5 Passenger Seating",""
"474","94368A","2004","3VWCK31C44M414190","U","Volkswagen","New Beetle ","2dr Cpe GLS Auto ","","","45169","Blue Lagoon","Gray","","2","","","","43","No","2.0 L 4 Cyl. Cyl.","","","Dual Front and Side Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3VWCK31C44M41419001.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3VWCK31C44M41419002.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3VWCK31C44M41419003.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3VWCK31C44M41419004.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3VWCK31C44M41419005.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3VWCK31C44M41419006.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3VWCK31C44M41419007.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3VWCK31C44M41419008.jpg,","4 Wheel Disc Brakes,Air Conditioning,Heated Side Mirrors,Rear Defrost,Keyless Entry,Inside Fuel Release,Inside Trunk Release,Cloth Seats,AM/FM Stereo,Compact Disk Player,Monsoon Sound System,Power Moon Roof,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Side Air Bags,Child Seat Anchors,Rear Shoulder Harness,Intermittent Wipers,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Telescopic Wheel,Cruise Control,Bucket Seats,Center Arm Rest,Console,Tachometer,Clock,Cup Holders,Map Pockets",""
"474","98977A","2004","5FNRL18914B090502","U","Honda","Odyssey ","5dr EX-L w/Leather ","","","37570","Taffeta White","Fern","","4","","","","43","Yes","3.5 L V6 Cyl.","","","Dual Front and Side Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/5FNRL18914B09050201.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/5FNRL18914B09050202.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/5FNRL18914B09050203.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/5FNRL18914B09050204.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/5FNRL18914B09050205.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/5FNRL18914B09050206.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/5FNRL18914B09050207.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/5FNRL18914B09050208.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/5FNRL18914B09050209.jpg,","Certified Used Car,4 Wheel Disc Brakes,Homelink,Air Conditioning,Auto Climate Control,Rear Defrost,Rear Air Conditioning,Power Rear Vent Window,Leather Seats,Power Drivers Seat,Heated Front Seats,Heated Seats,Third Row Seat,AM/FM Stereo,Steering Wheel Stereo Controls,Compact Disk Player,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Side Air Bags,Window Locks,Rear Shoulder Harness,Intermittent Wipers,Rear Wiper,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Dual Slilding Doors (Power),Body Side Molding,Tachometer,Sunglass Holder,Reading Lights,Clock,Cup Holders,Lighted Make-Up Mirror,Map Pockets,7 Passenger Seating",""
"474","93905A","2005","1J4GL58K75W559309","U","Jeep","Liberty ","4dr Limited 4WD ","","","33158","Bright Silver Metallic","Med Slate Gray","","4","","","","43","No","3.7 L V6 Cyl.","","4 Wheel Drive","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1J4GL58K75W55930901.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1J4GL58K75W55930902.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1J4GL58K75W55930903.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1J4GL58K75W55930904.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1J4GL58K75W55930905.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1J4GL58K75W55930906.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1J4GL58K75W55930907.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1J4GL58K75W55930908.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1J4GL58K75W55930909.jpg,","4 Wheel Disc Brakes,Air Conditioning,4 Wheel Drive,Rear Defrost,Tinted Glass,Keyless Entry,Cloth Seats,Power Drivers Seat,AM/FM Stereo,Compact Disk Player,Power Sunroof,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Window Locks,Rear Shoulder Harness,Intermittent Wipers,Rear Wiper,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Bucket Seats,Center Arm Rest,Console,Body Side Molding,Tachometer,Reading Lights,Clock,Cup Holders,Rear Tire Mount,Mud Gaurds,5 Passenger Seating",""
"474","99000A","2006","3GNEK12Z16G112173","U","Chevrolet","Avalanche ","1500 5dr Crew Cab 130 WB 4WD LT ","","","14580","Summit White","Tan/neutral","","4","","","","43","No","5.3 L 8 Cyl. Cyl.","","4 Wheel Drive","Dual Front and Side Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3GNEK12Z16G11217301.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3GNEK12Z16G11217302.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3GNEK12Z16G11217303.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3GNEK12Z16G11217304.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3GNEK12Z16G11217305.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3GNEK12Z16G11217306.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3GNEK12Z16G11217307.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3GNEK12Z16G11217308.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/3GNEK12Z16G11217309.jpg,","Traction Control,4 Wheel Disc Brakes,OnStar System,Integrated Cell Phone,Homelink,GPS Navigation System,Adjustable Foot Pedals,Auto Adjusting Rear View Mirror,Air Conditioning,Side Mirror Blinker Indicator,4 Wheel Drive,Auto Climate Control,Rear Defrost,Tinted Glass,Dual Climate Control,Keyless Entry,Leather Seats,Power Drivers Seat,Driver Memory Seat,Heated Front Seats,Power Passenger Seat,Heated Seats,Rear Arm Rest,AM/FM Stereo,Steering Wheel Stereo Controls,Compact Disk Player,Rear Stereo,Bose Sound System,Power Sunroof,Alloy Wheels,Trip Odometer,Driver Air Bag,Passenger Air Bag,Side Air Bags,Window Locks,Rear Shoulder Harness,Intermittent Wipers,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Cruise Control,Console,Dual Captains Chairs,Running Boards,Tachometer,Sunglass Holder,Reading Lights,Clock,Compass,Cup Holders,Lighted Make-Up Mirror,Map Pockets,Tow Hitch,FiberGlass Topper,Luggage Rack,Roof Luggage Rack,5 Passenger Seating,Additional Power Outlet(s),Captain's Chairs",""
"474","98929A","2004","1HGCM55304A022941","U","Honda","Accord ","LX ","","Sedan","42975","Satin Silver Metallic","Black","","4","","","","64","Yes","2.4 L 4 Cyl. Cyl.","","","Dual Front Air Bags"," ","","","http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGCM55304A02294101.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGCM55304A02294102.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGCM55304A02294103.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGCM55304A02294104.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGCM55304A02294105.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGCM55304A02294106.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGCM55304A02294107.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGCM55304A02294108.jpg,http://www.autouplinkusa.com/Images/uv_images/6930/Originals/1HGCM55304A02294109.jpg,","Certified Used Car,Front Disc Brakes,Air Conditioning,Rear Defrost,Keyless Entry,Inside Fuel Release,Inside Trunk Release,Cloth Seats,Rear Arm Rest,AM/FM Stereo,Compact Disk Player,Full Wheel Covers,Trip Odometer,Driver Air Bag,Passenger Air Bag,Child Seat Anchors,Window Locks,Rear Shoulder Harness,Intermittent Wipers,Power Brakes,Power Mirrors,Power Steering,Power Locks,Power Windows,Tilt Steering,Telescopic Wheel,Cruise Control,Bucket Seats,Center Arm Rest,Console,Body Side Molding,Accent Stripes,Tachometer,Sunglass Holder,Reading Lights,Clock,Cup Holders,Lighted Make-Up Mirror,Map Pockets,Mud Gaurds,5 Passenger Seating,Additional Power Outlet(s)",""
