dealerID,stockno,year,vin,new/used,make,model,series,modelnum,body,mileage,extcolor,intcolor,transmission,doors,askingprice,MSRP,invoice,daysinstock,certified,engine,fuelcode,drivetrain,restraint,dealercomment,vehiclecomment,packagecode,ImageURLs,options,Video
"673","18662A","2002","SAJEA51C82WC18264","U","Jaguar","X-type ","4dr Sdn 3.0L Auto ","","Sedan","60125","Silver","Ivory","Automatic","4","0.0000","","12579","33","Yes","3.0 L V6 Cyl.","Gas","","Dual Front Air Bags"," ","","","","Certified Vehicle,Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Cruise Control,Tachometer,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Navigation System,Security System,AM/FM Stereo,CD Player,Premium Sound,Air Conditioning,Climate Control - Zone,Power Driver Seat,Power Passenger Seat,Leather Seats,Roof - Power Sunroof,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Mirrors-w Turn Signals,Mirror-Electrochromic In-Side Rearview,Wheels-Aluminum,Fog Lights,Fog Light(s)-Rear,Built-in Garage Door Opener,Cup Holders,Trip Odometer,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,StabiliTrak System,Traction Control,Power Steering,Brakes-ABS-4 Wheel,Anti-Lock Brakes,4 Wheel Disc Brakes,Rear Disc Brakes,Child Safety Locks,Intermittent Wipers,Rear Defrost,Homelink,Window Locks",""
"673","93548","2004","1J4GW48S24C373548","U","Jeep","Grand Cherokee ","4dr Laredo 4WD ","","","41885","Red","","","4","","","12928","19","No","4.0 L I6 Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Cruise Control,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,CD Player,Tinted Glass - Deep,Additional Power Outlet(s),Air Conditioning,Bucket Seats,Power Driver Seat,Seat-Rear Pass-Through,Floor Mats-Front,Cloth Seats,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Mirrors-Vanity-Driver,Mirrors-Vanity-Passenger,Wheels-Aluminum,Air Bag - Driver,Air Bag - Passenger,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Drive,4 Wheel Disc Brakes,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost",""
"673","95973","2005","1J4GL48K55W535973","U","Jeep","Liberty ","4dr Sport 4WD ","","","24146","Black","","","4","","","11760","8","No","3.7 L V6   Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,AM/FM Stereo,CD Player,Additional Power Outlet(s),Air Conditioning,Bucket Seats,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Cloth Seats,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Steel,Air Bag - Driver,Air Bag - Passenger,Air Bag On/Off Switch - Passenger,Power Steering,4 Wheel Drive,4 Wheel Disc Brakes,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost",""
"673","99212","2007","KNAGE123675119212","U","Kia","Optima ","4dr Sdn I4 Auto LX ","","Sedan","13822","Ruby Red","Gray","Automatic","4","15200.0000","","13093","105","No","2.4 L 4 Cyl. Cyl.","Gasoline Fuel","","Dual Front Air Bags"," ","","","http://images.autouplinkusa.com/v/6932/Originals/KNAGE12367511921201.jpg,http://images.autouplinkusa.com/v/6932/Originals/KNAGE12367511921202.jpg,http://images.autouplinkusa.com/v/6932/Originals/KNAGE12367511921203.jpg,http://images.autouplinkusa.com/v/6932/Originals/KNAGE12367511921204.jpg,http://images.autouplinkusa.com/v/6932/Originals/KNAGE12367511921205.jpg,http://images.autouplinkusa.com/v/6932/Originals/KNAGE12367511921206.jpg,http://images.autouplinkusa.com/v/6932/Originals/KNAGE12367511921207.jpg,http://images.autouplinkusa.com/v/6932/Originals/KNAGE12367511921208.jpg,http://images.autouplinkusa.com/v/6932/Originals/KNAGE12367511921209.jpg,","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Tachometer,Steering Wheel Stereo Controls,Security System,AM/FM Stereo,CD Player,Additional Power Outlet(s),Air Conditioning,Bucket Seats,Arm Rest - Rear,Center Arm Rest,Cloth Seats,Map Pockets,5 Passenger Seating,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Steel,Wheels-Wheel Covers,Body Side Molding,Headlamps - Halogen,Console,Sunglass Holders,Cup Holders,Trip Odometer,Reading Lights,Clock,Air Bag - Driver,Air Bag - Passenger,Air Bags-Front Side Impact,Air Bags-Full Side Curtain,Child Seat Anchors,Rear Shoulder Harness,Power Steering,Power Brakes,4 Wheel Disc Brakes,Front Wheel Drive,Wipers-Variable Speed Intermittent,Rear Defrost,Window Locks",""
"673","93319","1998","KNDJA7230W5563319","U","Kia","Sportage "," ","","","78575","Green","","","","","","3950","16","No"," L VI4 Cyl.","","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Engine Immobilizer/Vehicle Anti-Theft System,Bucket Seats,Seat-Rear Pass-Through,Cloth Seats,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Wheels-Aluminum,Air Bag - Driver,Air Bag - Passenger,Power Steering,Front Disc Brakes,4 Wheel Drive,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost",""
"673","30931","2008","2LMDU88C78BJ10931","N","Lincoln","MKX ","AWD 4dr ","","","","Black","","","4","","","41017","8","No","3.5 L V6   Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Parking Assist,Tire-Pressure Monitoring System,Security System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,CD Changer,CD Player,Audio-Satellite Radio,MP3 Sound System,Entertainment System,Tinted Glass - Deep,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Leather Seats,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Air Bag - Driver,Air Bag - Passenger,Air Bag On/Off Switch - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,All Wheel Drive,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Child Safety Locks,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost",""
"673","32521","2008","2LMDU88C98BJ12521","N","Lincoln","MKX ","AWD 4dr ","","","","Vapor Silv","","","4","","","36825","8","No","3.5 L V6   Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Parking Assist,Tire-Pressure Monitoring System,Security System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,CD Changer,CD Player,Audio-Satellite Radio,MP3 Sound System,Entertainment System,Tinted Glass - Deep,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Leather Seats,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirrors-Memory,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Air Bag - Driver,Air Bag - Passenger,Air Bag On/Off Switch - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,All Wheel Drive,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Child Safety Locks,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost",""
"673","90397","2007","3LNHM28T77R620397","U","Lincoln","MKZ ","4dr Sdn AWD ","","Sedan","20394","Dark Pearl Blue Metallic","Light Stone","Automatic","4","28350.0000","","26687","111","No","3.5 L V6 Cyl.","Gasoline Fuel","","Dual Front Air Bags"," ","","","http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039701.jpg,http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039702.jpg,http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039703.jpg,http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039704.jpg,http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039705.jpg,http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039706.jpg,http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039707.jpg,http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039708.jpg,http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039709.jpg,http://images.autouplinkusa.com/v/6932/Originals/3LNHM28T77R62039710.jpg,","Power Windows,Power Door Locks,Tilt Wheel,Memory Package,Remote Keyless Entry,Cruise Control,Tachometer,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Navigation System,AM/FM Stereo,CD Changer,Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Seat-Memory,Seat-Heated Driver,Seat-Heated Passenger,Leather Seats,Roof - Power Sunroof,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Headlamps-Auto On-Off,Clock,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Intermittent Wipers,Rear Defrost",""
"673","37404","2008","3LNHM28T68R637404","U","Lincoln","MKZ ","4dr Sdn AWD ","","","","Black","","","4","","","33451","7","No","3.5 L V6   Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Parking Assist,Tire-Pressure Monitoring System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,CD Changer,Audio-Satellite Radio,MP3 Sound System,Entertainment System,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Heated Driver,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Heated Passenger,Seat-Lumbar-Passenger,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Leather Seats,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Built-in Garage Door Opener,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bag On/Off Switch - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,All Wheel Drive,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Child Safety Locks,Rear Defrost,Trunk-Emergency Release",""
"673","37380","2008","3LNHM28T78R637380","N","Lincoln","MKZ ","4dr Sdn AWD ","","","","White Sued","","","4","","","33451","7","No","3.5 L V6   Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Parking Assist,Tire-Pressure Monitoring System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,CD Changer,Audio-Satellite Radio,MP3 Sound System,Entertainment System,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Heated Driver,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Heated Passenger,Seat-Lumbar-Passenger,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Leather Seats,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Built-in Garage Door Opener,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bag On/Off Switch - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,All Wheel Drive,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Child Safety Locks,Rear Defrost,Trunk-Emergency Release",""
"673","37393","2008","3LNHM28T58R637393","N","Lincoln","MKZ ","4dr Sdn AWD ","","","","Vapor Silv","","","4","","","33451","13","No","3.5 L V6   Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Parking Assist,Tire-Pressure Monitoring System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,CD Changer,Audio-Satellite Radio,MP3 Sound System,Entertainment System,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Seat-Memory,Power Driver Seat,Seat-Heated Driver,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Heated Passenger,Seat-Lumbar-Passenger,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Leather Seats,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Built-in Garage Door Opener,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bag On/Off Switch - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,All Wheel Drive,4 Wheel Disc Brakes,Telephone-Hands-Free Wireless Connection,Child Safety Locks,Rear Defrost,Trunk-Emergency Release",""
"673","90687","2007","1LNHM81W37Y600687","U","Lincoln","Town Car ","4dr Sedan Signature ","","Sedan","28743","Cashmere Tri-coat","Light Camel","Automatic","4","26950.0000","","24532","112","No","4.6 L 8 Cyl. Cyl.","Gasoline Fuel","","Dual Front and Side Air Bags"," ","","","http://images.autouplinkusa.com/v/6932/Originals/1LNHM81W37Y60068701.jpg,http://images.autouplinkusa.com/v/6932/Originals/1LNHM81W37Y60068702.jpg,http://images.autouplinkusa.com/v/6932/Originals/1LNHM81W37Y60068703.jpg,http://images.autouplinkusa.com/v/6932/Originals/1LNHM81W37Y60068704.jpg,http://images.autouplinkusa.com/v/6932/Originals/1LNHM81W37Y60068705.jpg,http://images.autouplinkusa.com/v/6932/Originals/1LNHM81W37Y60068706.jpg,http://images.autouplinkusa.com/v/6932/Originals/1LNHM81W37Y60068707.jpg,http://images.autouplinkusa.com/v/6932/Originals/1LNHM81W37Y60068708.jpg,http://images.autouplinkusa.com/v/6932/Originals/1LNHM81W37Y60068709.jpg,","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Entry Keypad,Remote Trunk Release,Cruise Control,Tachometer,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Parking Assist,Securilock Anti-theft System,Security System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,CD Player,Additional Power Outlet(s),Trip Computer,Air Conditioning,Climate Control - Dual,Seats-Front Bench-Split,Power Driver Seat,Seat-Lumbar-Driver,Power Passenger Seat,Seat-Lumbar-Passenger,Arm Rest - Rear,Center Arm Rest,Leather Seats,Map Pockets,6 Passenger Seating,Mirror-Driver Side Electrochromic,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Dual exhaust,Wheels-Aluminum,Body Side Molding,Headlamps-Auto On-Off,Compass,Console,Cup Holders,Trip Odometer,Reading Lamps-Front,Reading Lights,Clock,Air Bag - Driver,Air Bag - Passenger,Air Bags - Side,Child Seat Anchors,Rear Shoulder Harness,Adjustable foot pedals,Traction Control,Power Steering,Power Brakes,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Wipers-Variable Speed Intermittent,Rear Defrost,Homelink,Window Locks,Cornering Lamps",""
"673","97562A","1997","2MELM75W3VX715112","U","Mercury","Grand Marquis ","4dr Sdn LS ","","","91806","Toreador Red (cc/met)","Light Graphite","Automatic","4","0.0000","","3938","18","No","4.6 L 8 Cyl. Cyl.","Gasoline Fuel","","Dual Front Air Bags"," ","","","http://images.autouplinkusa.com/v/6932/Originals/2MELM75W3VX71511201.jpg,http://images.autouplinkusa.com/v/6932/Originals/2MELM75W3VX71511202.jpg,http://images.autouplinkusa.com/v/6932/Originals/2MELM75W3VX71511203.jpg,http://images.autouplinkusa.com/v/6932/Originals/2MELM75W3VX71511204.jpg,http://images.autouplinkusa.com/v/6932/Originals/2MELM75W3VX71511205.jpg,http://images.autouplinkusa.com/v/6932/Originals/2MELM75W3VX71511206.jpg,http://images.autouplinkusa.com/v/6932/Originals/2MELM75W3VX71511207.jpg,http://images.autouplinkusa.com/v/6932/Originals/2MELM75W3VX71511208.jpg,http://images.autouplinkusa.com/v/6932/Originals/2MELM75W3VX71511209.jpg,","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Digital Dash,AM/FM Stereo,Cassette Player,Trip Computer,Air Conditioning,Climate Control - Auto,Seats-Front Bench-Split,Power Driver Seat,Power Passenger Seat,Cloth Seats,Mirrors-Pwr Driver,Power Mirrors,Mirrors-Pwr Passenger,Mirrors-w Turn Signals,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Body Side Molding,Headlamps-Auto On-Off,Cup Holders,Trip Odometer,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Safety Belts - 3 Point Adjustable,Power Steering,4 Wheel Disc Brakes,Intermittent Wipers,Rear Defrost",""
"673","20674","2008","4M2CU91158KJ20674","N","Mercury","Mariner ","4WD 4dr V6 ","","SUV","","Silver","","Automatic Transmission","4","","","24755","125","No","3.0 L V6   Cyl.","Gas","All Wheel Drive",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Cruise Control,Steering Wheel-Leather Wrapped,Tire-Pressure Monitoring System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,Cassette Player,CD Player,MP3 Sound System,Tinted Glass - Deep,Additional Power Outlet(s),Air Conditioning,Bucket Seats,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Cloth Seats,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Mirrors-Vanity-Driver,Mirrors-Vanity-Passenger,Wheels-Aluminum,Wheels-Chrome,Fog Lights,Reading Lamps-Front,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Front Disc Brakes,Brakes-ABS-4 Wheel,4 Wheel Drive,4 Wheel Disc Brakes,Child Safety Locks,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost",""
"673","20677","2008","4M2CU97118KJ20677","N","Mercury","Mariner ","4WD 4dr V6 Premier ","","SUV","","Lt Ice Blu","","Automatic Transmission","4","","","27840","117","No","3.0 L V6   Cyl.","Gas","All Wheel Drive",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Cruise Control,Steering Wheel-Leather Wrapped,Parking Assist,Tire-Pressure Monitoring System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,Cassette Player,CD Changer,CD Player,MP3 Sound System,Tinted Glass - Deep,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Power Driver Seat,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Leather Seats,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Wheels-Chrome,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Front Disc Brakes,Brakes-ABS-4 Wheel,4 Wheel Drive,4 Wheel Disc Brakes,Child Safety Locks,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost",""
"673","29836","2008","4M2CU91168KJ29836","N","Mercury","Mariner ","4WD 4dr V6 ","","SUV","","Lt Ice Ble","","Automatic Transmission","4","","","","35","No","3.0 L V6   Cyl.","Gas","All Wheel Drive",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Cruise Control,Steering Wheel-Leather Wrapped,Tire-Pressure Monitoring System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,Cassette Player,CD Player,MP3 Sound System,Tinted Glass - Deep,Additional Power Outlet(s),Air Conditioning,Bucket Seats,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Cloth Seats,Leather Seats,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Mirrors-Vanity-Driver,Mirrors-Vanity-Passenger,Wheels-Aluminum,Wheels-Chrome,Fog Lights,Reading Lamps-Front,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Front Disc Brakes,Brakes-ABS-4 Wheel,4 Wheel Drive,4 Wheel Disc Brakes,Child Safety Locks,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost",""
"673","23533","2008","4M2CU97198KJ33533","N","Mercury","Mariner ","4WD 4dr V6 Premier ","","","","Black Pear","","","4","","","26523","9","No","3.0 L V6   Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Cruise Control,Steering Wheel-Leather Wrapped,Parking Assist,Tire-Pressure Monitoring System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,CD Changer,CD Player,MP3 Sound System,Tinted Glass - Deep,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Climate Control - Dual,Bucket Seats,Power Driver Seat,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Leather Seats,Mirrors-Pwr Driver,Mirrors-Pwr Passenger,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Air Bag - Driver,Air Bag - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Front Disc Brakes,Brakes-ABS-4 Wheel,4 Wheel Drive,Child Safety Locks,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost",""
"673","27007","2008","3MEHM08138R607007","N","Mercury","Milan ","4dr Sdn V6 Premier FWD ","","Sedan","","Lt Sage","","Automatic Transmission","4","","","22993","125","No","3.0 L V6   Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Tire-Pressure Monitoring System,Security System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,Cassette Player,CD Changer,CD Player,MP3 Sound System,Entertainment System,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Bucket Seats,Power Driver Seat,Seat-Lumbar-Driver,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Leather Seats,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Wheels-Chrome,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bag On/Off Switch - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Front Wheel Drive,Telephone-Hands-Free Wireless Connection,Child Safety Locks,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost,Trunk-Emergency Release",""
"673","26991","2008","3MEHM08158R606991","N","Mercury","Milan ","4dr Sdn V6 Premier FWD ","","Sedan","","Vapor Silv","","Automatic Transmission","4","","","23050","103","No","3.0 L V6   Cyl.","Gas","",""," ","","","","Power Windows,Power Door Locks,Tilt Wheel,Remote Keyless Entry,Remote Trunk Release,Cruise Control,Steering Wheel Stereo Controls,Steering Wheel-Leather Wrapped,Tire-Pressure Monitoring System,Security System,Engine Immobilizer/Vehicle Anti-Theft System,AM/FM Stereo,Cassette Player,CD Changer,CD Player,MP3 Sound System,Entertainment System,Additional Power Outlet(s),Air Conditioning,Climate Control - Auto,Bucket Seats,Power Driver Seat,Seat-Lumbar-Driver,Seat-Rear Pass-Through,Floor Mats-Front,Floor Mats-Rear,Leather Seats,Mirrors-Heated Driver,Mirrors-Pwr Driver,Mirrors-Heated Passenger,Mirrors-Pwr Passenger,Heated Side Mirrors,Mirror-Electrochromic In-Side Rearview,Mirrors-Vanity-Driver Illuminated,Mirrors-Vanity-Passenger Illuminated,Wheels-Aluminum,Wheels-Chrome,Fog Lights,Headlights-Auto-Off,Headlights-Auto-On,Reading Lamps-Front,Reading Lamps-Rear,Air Bag - Driver,Air Bag - Passenger,Air Bag On/Off Switch - Passenger,Air Bags - Head,Air Bags - Side,Air Bag-Side-Head only-Rear,Traction Control,Power Steering,Brakes-ABS-4 Wheel,4 Wheel Disc Brakes,Front Wheel Drive,Telephone-Hands-Free Wireless Connection,Child Safety Locks,Intermittent Wipers,Wipers-Variable Speed Intermittent,Rear Defrost,Trunk-Emergency Release",""
