id,name,stock,New/Used,Vin,year,make,model,Series,body,color,intcolor,Price,miles,transmission,engine,restraint,photourl,comments,options
10584,Roush Honda Used Car Co.,B17A011A,Used,3VWCB21C51M446099,2001,Volkswagen,New Beetle,GLS,Hatchback,Silver,Black,6490,99800,M,2.0L I4 SOHC,,http://photo1.diamondlot.com/640x480/7698189_640x480.jpg;http://photo1.diamondlot.com/640x480/7698190_640x480.jpg;http://photo1.diamondlot.com/640x480/7698194_640x480.jpg;http://photo1.diamondlot.com/640x480/7698191_640x480.jpg;http://photo1.diamondlot.com/640x480/7698195_640x480.jpg;http://photo1.diamondlot.com/640x480/7698198_640x480.jpg;http://photo1.diamondlot.com/640x480/7698199_640x480.jpg;http://photo1.diamondlot.com/640x480/7698200_640x480.jpg;http://photo1.diamondlot.com/640x480/7698201_640x480.jpg," inexpensive stick shift v w beetle gls,we inspected it and gave it a fresh oil change,ready for delivery,we are located at 5885 westerville rd  between 270 and 161,IF YOU ARE LOOKING FOR THE BEST DEAL CALL OR SEE DAVE CAMPBELL.","4 Wheel Disc Brakes,ABS,Air Conditioning,AM/FM Stereo,Bucket Seats,Cassette Deck,Center Console,Clock,Cup Holders,Daytime Running Lights,Dual Front Side Impact Airbags,Fog/Driving Lamps,Front Reading Lights,Front Wheel Independent Suspension,Heated Seats,Heated Side Mirrors,Intermittent Wipers,Leather,Leather Shift Knob,Leather Wrap Steering,Multiple Airbags,Outside Temperature Display,Power Door Locks,Power Mirror,Power Moonroof,Power Outlet,Power Steering,Power Windows,Rear Bench Seat,Rear Cargo Lamp,Rear Defrost,Roof Rack,Tachometer,Telescopic Steering Wheel,Tilt Wheel,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B86B029B,Used,1GNDT13S622124512,2002,Chevrolet,TrailBlazer,LT 4x4,SUV,Red,Gray,7990,138484,A,4.2L I6 DOHC,,http://photo1.diamondlot.com/640x480/7809982_640x480.jpg;http://photo1.diamondlot.com/640x480/7809983_640x480.jpg;http://photo1.diamondlot.com/640x480/7809981_640x480.jpg;http://photo1.diamondlot.com/640x480/7809984_640x480.jpg;http://photo1.diamondlot.com/640x480/7809986_640x480.jpg;http://photo1.diamondlot.com/640x480/7809985_640x480.jpg;http://photo1.diamondlot.com/640x480/7809987_640x480.jpg;http://photo1.diamondlot.com/640x480/7809988_640x480.jpg;http://photo1.diamondlot.com/640x480/7809989_640x480.jpg, Clean 4X4 SUV.  Clean CARFAX.  Changed the oil and filter.  New wiper blades.  New brakes.  New sway bar links.  Ready to drive away.  Call Don Emery at (614) 794-3525 and email me at internet@roushhonda.com to schedule a test drive.  We are located at 5885 Westerville Road (Rt.3) between 270 and 161. ,"4 Wheel Disc Brakes,4x4,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Automatic Locking Hubs,Body Side Moldings,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Compass,Cup Holders,Daytime Running Lights,Dual Front Side Impact Airbags,Dual Zone Climate Control,Fog/Driving Lamps,Front Reading Lights,Front Wheel Independent Suspension,Heated Side Mirrors,Intermittent Wipers,Internet Access Capable,Leather Wrap Steering,Lumbar Support,Multiple Airbags,OnStar System,Outside Temperature Display,Power Door Locks,Power Mirror,Power Outlet,Power Seat,Power Steering,Power Windows,Radio Data System,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Tachometer,Tilt Wheel,Trailer Hitch,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B00A499B,Used,1HGES26732L074886,2002,Honda,Civic,EX,Sedan,Black,Gray,5490,203731,A,1.7L I4 SOHC,,http://photo1.diamondlot.com/640x480/7897262_640x480.jpg;http://photo1.diamondlot.com/640x480/7897263_640x480.jpg;http://photo1.diamondlot.com/640x480/7897265_640x480.jpg;http://photo1.diamondlot.com/640x480/7897264_640x480.jpg;http://photo1.diamondlot.com/640x480/7897267_640x480.jpg;http://photo1.diamondlot.com/640x480/7897268_640x480.jpg;http://photo1.diamondlot.com/640x480/7897266_640x480.jpg;http://photo1.diamondlot.com/640x480/7897273_640x480.jpg;http://photo1.diamondlot.com/640x480/7897274_640x480.jpg,,"ABS,Air Conditioning,AM/FM Stereo,Body Side Moldings,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Four Wheel Independent Suspension,Front Reading Lights,Intermittent Wipers,Multiple Airbags,Power Door Locks,Power Mirror,Power Moonroof,Power Outlet,Power Steering,Power Windows,Rear Bench Seat,Rear Cargo Lamp,Rear Defrost,Speed-proportional Power Steering,Tachometer,Tilt Wheel,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B68A00913,Used,JHLRD788X2C070057,2002,Honda,CR-V,EX 4x4,SUV,Gold,Brown,10990,121984,A,2.4L I4 DOHC,,http://photo1.diamondlot.com/640x480/7949926_640x480.jpg;http://photo1.diamondlot.com/640x480/7949925_640x480.jpg;http://photo1.diamondlot.com/640x480/7949927_640x480.jpg;http://photo1.diamondlot.com/640x480/7949928_640x480.jpg;http://photo1.diamondlot.com/640x480/7949929_640x480.jpg;http://photo1.diamondlot.com/640x480/7949930_640x480.jpg;http://photo1.diamondlot.com/640x480/7949931_640x480.jpg;http://photo1.diamondlot.com/640x480/7949932_640x480.jpg;http://photo1.diamondlot.com/640x480/7949933_640x480.jpg,,"4 Wheel Disc Brakes,4x4,5 Passenger Seating,6 CD Changer,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Body Side Moldings,Bucket Seats,Cassette Deck,Child Safety Locks,Clock,Compact Disc Player,Cruise Control,Cup Holders,Dual Front Side Impact Airbags,Four Wheel Independent Suspension,Front Reading Lights,Intermittent Wipers,Multiple Airbags,Power Door Locks,Power Mirror,Power Moonroof,Power Steering,Power Windows,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Speed-proportional Power Steering,Tachometer,Tilt Wheel,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B00A536B,Used,2HKRL18692H536853,2002,Honda,Odyssey,EX,MiniVan,White,Gray,7490,156012,A,3.5L V6 SOHC,,http://photo1.diamondlot.com/640x480/7840501_640x480.jpg;http://photo1.diamondlot.com/640x480/7840504_640x480.jpg;http://photo1.diamondlot.com/640x480/7840503_640x480.jpg;http://photo1.diamondlot.com/640x480/7840506_640x480.jpg;http://photo1.diamondlot.com/640x480/7840555_640x480.jpg;http://photo1.diamondlot.com/640x480/7840537_640x480.jpg;http://photo1.diamondlot.com/640x480/7840553_640x480.jpg;http://photo1.diamondlot.com/640x480/7840559_640x480.jpg;http://photo1.diamondlot.com/640x480/7840581_640x480.jpg,,"4 Wheel Disc Brakes,7 Passenger Seating,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Body Side Moldings,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Dual Front Side Impact Airbags,Floor Mats,Four Wheel Independent Suspension,Front Wheel Independent Suspension,Intermittent Wipers,Keyless Entry,Lumbar Support,Multiple Airbags,Power Door Locks,Power Mirror,Power Seat,Power Steering,Power Windows,Rear Air,Rear Defrost,Rear Spoiler,Rear Wiper,Speed-proportional Power Steering,Steering Wheel Audio Controls,Tachometer,Tilt Wheel,Traction Control,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10584,Roush Honda Used Car Co.,BI4A066B,Used,5GZCZ63B22S803854,2002,Saturn,VUE,V6 AWD,SUV,Gray,Gray,7680,83760,A,3.0L V6 DOHC,,http://photo1.diamondlot.com/640x480/7582373_640x480.jpg;http://photo1.diamondlot.com/640x480/7582372_640x480.jpg;http://photo1.diamondlot.com/640x480/7582371_640x480.jpg;http://photo1.diamondlot.com/640x480/7582370_640x480.jpg;http://photo1.diamondlot.com/640x480/7582374_640x480.jpg;http://photo1.diamondlot.com/640x480/7582376_640x480.jpg;http://photo1.diamondlot.com/640x480/7582377_640x480.jpg;http://photo1.diamondlot.com/640x480/7582375_640x480.jpg;http://photo1.diamondlot.com/640x480/7582378_640x480.jpg," clean car fax history.we gave it a fresh oil change,new wiper blades,new valve cover gaskets,installed a new carrier bearing,ready for delivery,we are located at 5885 westerville rd between 270 and 161,IF YOUR LOOKING FOR YOUR BEST DEAL ASK AND SEE DAVE CAMPBELL.EMAIL ME AT INTERNET@ROUSHHONDA.COM OR CALL ME AT 614-794-3525.","4x4,5 Passenger Seating,Air Conditioning,Alloy Wheels,AM/FM Stereo,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Compass,Cruise Control,Cup Holders,Daytime Running Lights,Fog/Driving Lamps,Four Wheel Independent Suspension,Front Reading Lights,Intermittent Wipers,Multiple Airbags,Outside Temperature Display,Power Door Locks,Power Mirror,Power Moonroof,Power Windows,Rear Bench Seat,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Speed-proportional Power Steering,Tachometer,Tilt Wheel,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B76A301A,Used,2T1BR12E62C587441,2002,Toyota,Corolla,S,Sedan,Black,Black,8490,73230,A,1.8L I4 DOHC,,http://photo1.diamondlot.com/640x480/7698143_640x480.jpg;http://photo1.diamondlot.com/640x480/7698147_640x480.jpg;http://photo1.diamondlot.com/640x480/7698149_640x480.jpg;http://photo1.diamondlot.com/640x480/7698145_640x480.jpg;http://photo1.diamondlot.com/640x480/7698150_640x480.jpg;http://photo1.diamondlot.com/640x480/7698151_640x480.jpg;http://photo1.diamondlot.com/640x480/7698152_640x480.jpg;http://photo1.diamondlot.com/640x480/7698153_640x480.jpg;http://photo1.diamondlot.com/640x480/7698154_640x480.jpg,    This 2002 Toyota Corolla S is a super clean one owner car with a clean carfax. This car has had complete safety inspection preformed that did include a lube oil and filter change and replacement of the front brakes. This car is 100% ready for delivery please contact Jace Campbell at 614-794-3525 or email me at internet@roushhonda.com  for an appointment to test drive your new car today. We are located at 5885 Westerville RD Westerville OH 43081.,"Air Conditioning,AM/FM Stereo,Body Side Moldings,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Fog/Driving Lamps,Four Wheel Independent Suspension,Intermittent Wipers,Multiple Airbags,Outside Temperature Display,Power Door Locks,Power Mirror,Power Outlet,Power Windows,Rear Bench Seat,Rear Defrost,Speed-proportional Power Steering,Tachometer,Tilt Wheel,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B56A157B,Used,WAULC68E63A386071,2003,Audi,A4,1.8T AWD,Sedan,Gray,Black,10990,98955,A,1.8L I4 DOHC TC,,http://photo1.diamondlot.com/640x480/7615329_640x480.jpg;http://photo1.diamondlot.com/640x480/7615331_640x480.jpg;http://photo1.diamondlot.com/640x480/7615332_640x480.jpg;http://photo1.diamondlot.com/640x480/7615330_640x480.jpg;http://photo1.diamondlot.com/640x480/7615334_640x480.jpg;http://photo1.diamondlot.com/640x480/7615335_640x480.jpg;http://photo1.diamondlot.com/640x480/7615336_640x480.jpg;http://photo1.diamondlot.com/640x480/7615337_640x480.jpg;http://photo1.diamondlot.com/640x480/7615338_640x480.jpg,    This very clean 2003 Audi A4 1.8t is an all wheel drive car that has had a complete safety inspection preformed. This car dose have a clean carfax and is 100% ready for delivery please contact Jace Campbell at 614-794-3525 or email me at internet@roushhonda.com for a appointment to test drive your new car today. This car is located at 5885 Westerville RD Westerville OH 43081,"4 Wheel Disc Brakes,5 Passenger Seating,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Automatic Stability Control,Body Side Moldings,Bucket Seats,Cassette Deck,Center Console,Child Safety Locks,Clock,Compact Disc Player,Cup Holders,Dual Front Side Impact Airbags,Dual Zone Climate Control,Fog/Driving Lamps,Four Wheel Independent Suspension,Front Reading Lights,Heated Seats,Heated Side Mirrors,Intermittent Wipers,Leather,Leather Shift Knob,Lumbar Support,Multiple Airbags,Outside Temperature Display,Overhead Airbag,Power Door Locks,Power Mirror,Power Moonroof,Power Seat,Power Windows,Radio Data System,Rear Bench Seat,Rear Cargo Lamp,Rear Defrost,Rear Fog Lights,Speed-proportional Power Steering,Sport Steering Wheel,Tachometer,Telescopic Steering Wheel,Tilt Wheel,Traction Control,Trip Computer,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B86B085B,Used,2D4GP44383R136833,2003,Dodge,Grand Caravan,Sport,Minivan,Purple,Tan,7490,91246,A,3.3L V6 OHV,,http://photo1.diamondlot.com/640x480/7781643_640x480.jpg;http://photo1.diamondlot.com/640x480/7781645_640x480.jpg;http://photo1.diamondlot.com/640x480/7781646_640x480.jpg;http://photo1.diamondlot.com/640x480/7781644_640x480.jpg;http://photo1.diamondlot.com/640x480/7781647_640x480.jpg;http://photo1.diamondlot.com/640x480/7781649_640x480.jpg;http://photo1.diamondlot.com/640x480/7781648_640x480.jpg;http://photo1.diamondlot.com/640x480/7781650_640x480.jpg;http://photo1.diamondlot.com/640x480/7781651_640x480.jpg,    This 2003 Dodge Grand Caravan in a very nice clean van. This van has had a complete safety inspection preformed that did include a lube oil and filter change and replacement of the front brakes. We also installed 4 brand new tires this van is ready for that late summer road trip. Please contact Jace Campbell at 614-794-3525 or email me at internet@roushhonda.com for an appointment to test drive your new car today. We are located at 5885 Westerville RD Westerville OH 43081  ,"7 Passenger Seating,Air Conditioning,AM/FM Stereo,Cassette Deck,Compact Disc Player,Cruise Control,HomeLink System,Map Light,Power Door Locks,Power Mirror,Power Outlet,Power Steering,Power Windows,Rear Air,Rear Defrost,Third Seat"
10584,Roush Honda Used Car Co.,B00A391B,Used,2FMZA51463BA60575,2003,Ford,Windstar,LX,Minivan,White,Gray,5480,88480,A,3.8L V6 OHV,,http://photo1.diamondlot.com/640x480/7615254_640x480.jpg;http://photo1.diamondlot.com/640x480/7615252_640x480.jpg;http://photo1.diamondlot.com/640x480/7615253_640x480.jpg;http://photo1.diamondlot.com/640x480/7615251_640x480.jpg;http://photo1.diamondlot.com/640x480/7615255_640x480.jpg;http://photo1.diamondlot.com/640x480/7615257_640x480.jpg;http://photo1.diamondlot.com/640x480/7615258_640x480.jpg;http://photo1.diamondlot.com/640x480/7615259_640x480.jpg;http://photo1.diamondlot.com/640x480/7615260_640x480.jpg," clean car fax history,we installed new front and rear brakes,new air filter,new wiper blades,new battery,replaced the right rear wheel cylinder and replaced the right rear drum,ready for delivery,we are located at 5885 westerville rd between 270 and 161,FOR YOUR BEST DEAL ASK FOR AND SEE DAVE CAMPBELL.EMAIL ME AT INTERNET @ROUSHHONDA.COM OR CALL ME AT 614-794-3525","7 Passenger Seating,ABS,Air Conditioning,AM/FM Stereo,Body Side Moldings,Bucket Seats,Cassette Deck,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Front Reading Lights,Front Wheel Independent Suspension,Intermittent Wipers,Low Tire Pressure Warning,Multiple Airbags,Power Door Locks,Power Mirror,Power Steering,Power Windows,Rear Air,Rear Bench Seat,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Sliding Driver Side Door,Tachometer,Tilt Wheel,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B76A360A,Used,SHSRD78873U137000,2003,Honda,CR-V,EX 4x4,SUV,Red,Brown,9490,161985,A,2.4L I4 DOHC,,http://photo1.diamondlot.com/640x480/7949956_640x480.jpg;http://photo1.diamondlot.com/640x480/7949957_640x480.jpg;http://photo1.diamondlot.com/640x480/7949958_640x480.jpg;http://photo1.diamondlot.com/640x480/7949959_640x480.jpg;http://photo1.diamondlot.com/640x480/7949960_640x480.jpg;http://photo1.diamondlot.com/640x480/7949961_640x480.jpg;http://photo1.diamondlot.com/640x480/7949962_640x480.jpg;http://photo1.diamondlot.com/640x480/7949963_640x480.jpg;http://photo1.diamondlot.com/640x480/7949964_640x480.jpg,,"4 Wheel Disc Brakes,4x4,6 CD Changer,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Body Side Moldings,Bucket Seats,Cassette Deck,Child Safety Locks,Clock,Compact Disc Player,Cruise Control,Cup Holders,Dual Front Side Impact Airbags,Floor Mats,Four Wheel Independent Suspension,Front Reading Lights,Intermittent Wipers,Multiple Airbags,Power Door Locks,Power Mirror,Power Moonroof,Power Steering,Power Windows,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Speed-proportional Power Steering,Tachometer,Tilt Wheel,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B52A045B,Used,5FNRL18663B084716,2003,Honda,Odyssey,EX,Minivan,Gold,Tan,8990,137104,A,3.5L V6 SOHC,,http://photo1.diamondlot.com/640x480/7930708_640x480.jpg;http://photo1.diamondlot.com/640x480/7930710_640x480.jpg;http://photo1.diamondlot.com/640x480/7930711_640x480.jpg;http://photo1.diamondlot.com/640x480/7930712_640x480.jpg;http://photo1.diamondlot.com/640x480/7930714_640x480.jpg;http://photo1.diamondlot.com/640x480/7930713_640x480.jpg;http://photo1.diamondlot.com/640x480/7930717_640x480.jpg;http://photo1.diamondlot.com/640x480/7930720_640x480.jpg;http://photo1.diamondlot.com/640x480/7930724_640x480.jpg,,"4 Wheel Disc Brakes,7 Passenger Seating,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Body Side Moldings,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Dual Front Side Impact Airbags,Four Wheel Independent Suspension,Front Reading Lights,Intermittent Wipers,Lumbar Support,Multiple Airbags,Power Door Locks,Power Mirror,Power Seat,Power Steering,Power Windows,Rear Air,Rear Cargo Lamp,Rear Defrost,Rear Spoiler,Rear Wiper,Speed-proportional Power Steering,Steering Wheel Audio Controls,Tachometer,Tilt Wheel,Traction Control,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B86B065A,Used,1GMDX13EX3D300955,2003,Pontiac,Montana,,Extended,Bronze,Tan,7490,108668,A,3.4L V6 OHV,,http://photo1.diamondlot.com/640x480/7865312_640x480.jpg;http://photo1.diamondlot.com/640x480/7865311_640x480.jpg;http://photo1.diamondlot.com/640x480/7865314_640x480.jpg;http://photo1.diamondlot.com/640x480/7865313_640x480.jpg;http://photo1.diamondlot.com/640x480/7865315_640x480.jpg;http://photo1.diamondlot.com/640x480/7865316_640x480.jpg;http://photo1.diamondlot.com/640x480/7865317_640x480.jpg;http://photo1.diamondlot.com/640x480/7865318_640x480.jpg;http://photo1.diamondlot.com/640x480/7865319_640x480.jpg," X-tra clean 2003 PONTIAC MONTANA. This vehicle has had a fresh oil change,new wiper blades complete safety inspection. Come in and test drive it today. We are located at 5885 Westerville Rd just south of I-270.For your best deal ask for ANTHONY DICENSO You can e-mail me at  INTERNET@ROUSHHONDA.COM  or call me at 614-794-3525","6 Passenger Seating,6-Way Power Front Seat,Air Conditioning,AM/FM Stereo,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Fog/Driving Lamps,Front Reading Lights,Front Wheel Independent Suspension,Intermittent Wipers,Multiple Airbags,Power Door Locks,Power Mirror,Power Outlet,Power Windows,Radio Data System,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Roof Rack,Sliding Driver Side Door,Speed-proportional Power Steering,Tachometer,Two-Tone Paint,Vanity Mirror,Ventilated Front Disc Brakes,Video System"
10584,Roush Honda Used Car Co.,B00A490B,Used,JTEHF21A830126420,2003,Toyota,Highlander,V6 AWD,SUV,Blue,Gray,11490,119230,A,3.0L V6 DOHC,,http://photo1.diamondlot.com/640x480/7582417_640x480.jpg;http://photo1.diamondlot.com/640x480/7582420_640x480.jpg;http://photo1.diamondlot.com/640x480/7582419_640x480.jpg;http://photo1.diamondlot.com/640x480/7582418_640x480.jpg;http://photo1.diamondlot.com/640x480/7582421_640x480.jpg;http://photo1.diamondlot.com/640x480/7582422_640x480.jpg;http://photo1.diamondlot.com/640x480/7582424_640x480.jpg;http://photo1.diamondlot.com/640x480/7582423_640x480.jpg;http://photo1.diamondlot.com/640x480/7582425_640x480.jpg," one owner trade with a clean car fax history.we gave it a fresh oil change,new wiper blades,ready for delivery, we are located at 5885 westerville rd between 270 and 161,FOR THE BEST DEAL ASK FOR AND SEE DAVE CAMPBELL.EMAIL US AT INTERNET @ROUSHHONDA.COM OR CALL ME AT 614-794-3525","4x4,5 Passenger Seating,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Front Reading Lights,Front Tow Hooks,Front Wheel Independent Suspension,Intermittent Wipers,Multiple Airbags,Power Door Locks,Power Outlet,Power Windows,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Roof Rack,Running Boards,Speed-proportional Power Steering,Tachometer,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B88B081AA,Used,YV1TS92D531298954,2003,Volvo,S80,,Sedan,Black,Charcoal,8990,107640,A,2.9L I6 DOHC,,http://photo1.diamondlot.com/640x480/7897354_640x480.jpg;http://photo1.diamondlot.com/640x480/7897359_640x480.jpg;http://photo1.diamondlot.com/640x480/7897360_640x480.jpg;http://photo1.diamondlot.com/640x480/7897353_640x480.jpg;http://photo1.diamondlot.com/640x480/7897361_640x480.jpg;http://photo1.diamondlot.com/640x480/7897363_640x480.jpg;http://photo1.diamondlot.com/640x480/7897362_640x480.jpg;http://photo1.diamondlot.com/640x480/7897368_640x480.jpg;http://photo1.diamondlot.com/640x480/7897369_640x480.jpg, New Car Trade.  Clean CARFAX.  Clean Sedan.  Changed the oil and filter.  New brakes.  Ready to drive away.  Call Don Emery at (614) 794-3525 and email me at internet@roushhonda.com to schedule a test drive.  We are located at 5885 Westerville Road (Rt.3) between 270 and 161.,"4 Wheel Disc Brakes,5 Passenger Seating,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Body Side Moldings,Bucket Seats,Cassette Deck,Child Safety Locks,Clock,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Dual Front Side Impact Airbags,Dual Zone Climate Control,Four Wheel Independent Suspension,Front Reading Lights,Heated Seats,Heated Side Mirrors,Intermittent Wipers,Leather Wrap Steering,Lumbar Support,Memory Seats,Multiple Airbags,Outside Temperature Display,Overhead Airbag,Power Door Locks,Power Mirror,Power Moonroof,Power Seat,Power Steering,Power Windows,Rear Bench Seat,Rear Cargo Lamp,Rear Defrost,Rear Fog Lights,Steering Wheel Audio Controls,Tachometer,Telescopic Steering Wheel,Tilt Wheel,Traction Control,Trip Computer,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B76A385A,Used,2G4WS52J941236627,2004,Buick,Century,,Sedan,Silver,Gray,8490,60985,A,3.1L V6 OHV,,http://photo1.diamondlot.com/640x480/7865296_640x480.jpg;http://photo1.diamondlot.com/640x480/7865298_640x480.jpg;http://photo1.diamondlot.com/640x480/7865297_640x480.jpg;http://photo1.diamondlot.com/640x480/7865299_640x480.jpg;http://photo1.diamondlot.com/640x480/7865300_640x480.jpg;http://photo1.diamondlot.com/640x480/7865301_640x480.jpg;http://photo1.diamondlot.com/640x480/7865302_640x480.jpg;http://photo1.diamondlot.com/640x480/7865303_640x480.jpg;http://photo1.diamondlot.com/640x480/7865304_640x480.jpg,    This 2004 Buick Century is a very nice low mileage one owner car with a clean carfax. This car has had a complete safety inspection preformed that did include lube oil and filter change. We have also replaced the front and the rear brakes this car is ready for delivery. Please contact Jace Campbell at 614-794-3525 or email me at internet@roushhonda.com for an appointment to test drive your new car today. This car is located at 5885 Westerville RD Westerville OH 43081.,"6 Passenger Seating,6-Way Power Front Seat,Air Conditioning,AM/FM Stereo,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Dual Zone Climate Control,Front Reading Lights,Front Wheel Independent Suspension,Intermittent Wipers,Low Tire Pressure Warning,Multiple Airbags,Power Door Locks,Power Outlet,Power Steering,Power Windows,Radio Data System,Rear Cargo Lamp,Rear Defrost,Split Bench Seat,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B56A202B,Used,1GNDT13S942343922,2004,Chevrolet,TrailBlazer,LT 4x4,SUV,Black,Gray,11490,85466,A,4.2L I6 DOHC,,http://photo1.diamondlot.com/640x480/7756386_640x480.jpg;http://photo1.diamondlot.com/640x480/7756389_640x480.jpg;http://photo1.diamondlot.com/640x480/7756388_640x480.jpg;http://photo1.diamondlot.com/640x480/7756383_640x480.jpg;http://photo1.diamondlot.com/640x480/7756400_640x480.jpg;http://photo1.diamondlot.com/640x480/7756397_640x480.jpg;http://photo1.diamondlot.com/640x480/7756398_640x480.jpg;http://photo1.diamondlot.com/640x480/7756401_640x480.jpg;http://photo1.diamondlot.com/640x480/7756409_640x480.jpg," clean car fax history,we installed new front and rear brake pads,two rear tires,fresh oil change,ready for delivery,we are located at 5885 westerville rd between 270 and 161,IF YOUR LOOKING FOR YOUR BEST DEAL SEE DAVE CAMPBELL.OR CALL ME.EMAIL US AT INTERNET@ROUSHHONDA.COM OR CALL ME AT 614-794-3525","4x4,5 Passenger Seating,ABS,Air Conditioning,AM/FM Stereo,Automatic Locking Hubs,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cup Holders,Daytime Running Lights,Dual Zone Climate Control,Fog/Driving Lamps,Front Wheel Independent Suspension,Heated Side Mirrors,Intermittent Wipers,Lumbar Support,Multiple Airbags,Power Door Locks,Power Mirror,Power Outlet,Power Windows,Radio Data System,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Roof Rack,Running Boards,Tachometer,Tilt Wheel,Trailer Hitch,Vanity Mirror,Ventilated Front Disc Brakes"
10584,Roush Honda Used Car Co.,B00A432B,Used,1J8GW58J04C166829,2004,Jeep,Grand Cherokee,Limited AWD,SUV,Gray,Gray,12900,80541,A,4.7L V8 OHV,,http://photo1.diamondlot.com/640x480/7671948_640x480.jpg;http://photo1.diamondlot.com/640x480/7671949_640x480.jpg;http://photo1.diamondlot.com/640x480/7671951_640x480.jpg;http://photo1.diamondlot.com/640x480/7671950_640x480.jpg;http://photo1.diamondlot.com/640x480/7671952_640x480.jpg;http://photo1.diamondlot.com/640x480/7671953_640x480.jpg;http://photo1.diamondlot.com/640x480/7671955_640x480.jpg;http://photo1.diamondlot.com/640x480/7671954_640x480.jpg;http://photo1.diamondlot.com/640x480/7671956_640x480.jpg, Clean SUV.  Changed the oil and filter.  New air filter.  New wiper blades.  New brakes.  New spark plugs.  Ready to drive away.    Call Don Emery at  (614) 794-3525 and email me at internet@roushhonda.com to schedule a test drive.  We are located at 5885 Westerville Road (Rt.3) between 270 and 161.,"4x4,5 Passenger Seating,ABS,Adjustable Pedals,Air Conditioning,AM/FM Stereo,Auto Mirror Dimmer,Bucket Seats,Child Safety Locks,Chrome Wheels,Clock,Compact Disc Player,Compass,Cruise Control,Cup Holders,Dual Zone Climate Control,DVD System,Fog/Driving Lamps,Heated Seats,Heated Side Mirrors,Intermittent Wipers,Leather,Lumbar Support,Memory Seats,Multiple Airbags,Outside Temperature Display,Power Door Locks,Power Outlet,Power Steering,Power Sunroof,Power Windows,Premium Sound,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Steering Wheel Audio Controls,Tachometer,Tilt Wheel,Trip Computer,Vanity Mirror,Ventilated Front Disc Brakes"
